complaint_id,customer_id,issue_type,severity,complaint_date,resolution_status,resolution_date
CMP01926,CUST008338,App Not Working,Critical,10-03-2024,Open,16-08-2023
CMP01927,CUST003214,Card Damaged,High,17-01-2024,Resolved,16-08-2023
CMP01928,CUST001033,Fraudulent Charge,Low,22-06-2026,In Progress,23-06-2026
CMP01929,CUST012329,Late Fee Dispute,Critical,05-06-2022,Closed,13-06-2022
CMP01930,CUST011588,Card Damaged,Low,16-09-2025,Resolved,10-10-2025
CMP01931,CUST014686,Reward Points Missing,Low,25-05-2022,Open,25-06-2022
CMP01932,CUST010858,Late Fee Dispute,High,04-11-2026,Open,02-05-2026
CMP01933,CUST001890,Reward Points Missing,Medium,28-11-2023,Open,20-12-2023
CMP01934,CUST001439,Statement Error,Medium,07-10-2025,Resolved,11-11-2025
CMP01935,CUST001796,Card Damaged,Low,16-05-2022,Open,06-09-2022
CMP01936,CUST014623,Wrong Amount Charged,Critical,06-05-2026,Closed,13-07-2026
CMP01937,CUST005911,Fraudulent Charge,Medium,20-02-2024,Closed,26-03-2024
CMP01938,CUST000340,Late Fee Dispute,Medium,18-04-2022,Open,06-02-2022
CMP01939,CUST004875,App Not Working,Medium,03-08-2024,Open,03-10-2024
CMP01940,CUST008045,Billing Dispute,Low,28-09-2025,Open,04-11-2025
CMP01941,CUST010087,Reward Points Missing,Low,02-02-2026,Escalated,01-03-2026
CMP01942,CUST013042,Card Not Received,Low,07-04-2024,Pending Review,16-08-2023
CMP01943,CUST007796,Interest Rate Query,Low,06-06-2026,Resolved,27-06-2026
CMP01944,CUST001305,Card Damaged,High,18-07-2026,In Progress,29-07-2026
CMP01945,CUST003877,Fraudulent Charge,High,01-12-2022,Open,02-09-2022
CMP01946,CUST009036,Wrong Amount Charged,Low,14-10-2023,Resolved,11-03-2023
CMP01947,CUST002561,Fraudulent Charge,Critical,23-10-2024,Resolved,06-12-2024
CMP01948,CUST009063,Reward Points Missing,Critical,29-12-2025,Resolved,01-01-2026
CMP01949,CUST007929,Late Fee Dispute,Low,15-02-2024,Resolved,28-02-2024
CMP01950,CUST004731,Late Fee Dispute,Low,14-04-2026,Open,06-05-2026
CMP01951,CUST007715,Reward Points Missing,Low,11-10-2025,Open,15-11-2025
CMP01952,CUST005780,Billing Dispute,Low,01-12-2023,Closed,05-12-2023
CMP01953,CUST011212,Reward Points Missing,Low,05-05-2024,Closed,Low
CMP01954,CUST009247,App Not Working,High,31-03-2023,Closed,19-04-2023
CMP01955,CUST006173,Fraudulent Charge,Low,09-03-2022,Pending Review,13-03-2022
CMP01956,CUST006178,Card Damaged,Medium,03-01-2025,Open,16-08-2023
CMP01957,CUST001662,App Not Working,Medium,13-05-2024,Closed,16-08-2023
CMP01958,CUST007192,Fraudulent Charge,Low,28-04-2023,Resolved,18-05-2023
CMP01959,CUST013441,Card Damaged,Low,27-04-2026,Open,06-08-2026
CMP01960,CUST000308,App Not Working,Low,03-11-2025,Closed,21-04-2025
CMP01961,CUST010979,Billing Dispute,High,28-06-2026,Pending Review,22-07-2026
CMP01962,CUST005884,Reward Points Missing,Low,23-08-2022,Pending Review,10-06-2022
CMP01963,CUST014974,Fraudulent Charge,Medium,07-09-2025,Resolved,16-08-2023
CMP01964,CUST010713,Fraudulent Charge,High,02-08-2024,Resolved,08-04-2024
CMP01965,CUST001356,Billing Dispute,Low,20-01-2024,Pending Review,02-12-2024
CMP01966,CUST013688,Fraudulent Charge,Low,11-05-2025,In Progress,16-08-2023
CMP01967,CUST000282,Late Fee Dispute,Medium,25-01-2023,Open,23-02-2023
CMP01968,CUST002424,Interest Rate Query,High,01-04-2024,Open,20-04-2024
CMP01969,CUST007313,Late Fee Dispute,High,02-05-2024,Closed,28-02-2024
CMP01970,CUST001380,Card Not Received,Low,16-04-2026,Resolved,15-05-2026
CMP01971,CUST000715,Billing Dispute,Medium,21-04-2026,Open,13-05-2026
CMP01972,CUST005927,Card Damaged,High,10-10-2025,In Progress,11-10-2025
CMP01973,CUST006413,Billing Dispute,Low,13-10-2022,Resolved,08-11-2022
CMP01974,CUST010075,Interest Rate Query,Medium,08-08-2024,Open,16-08-2023
CMP01975,CUST005244,Statement Error,High,12-08-2026,Escalated,22-09-2026
CMP01976,CUST011440,Fraudulent Charge,Low,20-02-2026,Escalated,16-08-2023
CMP01977,CUST001431,Billing Dispute,Medium,30-05-2026,In Progress,07-05-2026
CMP01978,CUST008271,Billing Dispute,High,11-08-2025,Resolved,17-11-2025
CMP01979,CUST006484,Late Fee Dispute,Medium,17-03-2025,Escalated,21-03-2025
CMP01980,CUST012204,Wrong Amount Charged,High,19-01-2023,Open,02-01-2023
CMP01981,CUST010310,Reward Points Missing,Medium,20-07-2022,Resolved,08-12-2022
CMP01982,CUST001111,App Not Working,High,13-06-2023,Resolved,27-06-2023
CMP01983,CUST014852,Card Not Received,Low,23-03-2026,Escalated,10-04-2026
CMP01984,CUST012314,Interest Rate Query,Medium,07-07-2023,Escalated,28-07-2023
CMP01985,CUST001775,Interest Rate Query,Critical,26-04-2026,Resolved,05-06-2026
CMP01986,CUST013112,Late Fee Dispute,High,03-01-2024,In Progress,22-01-2024
CMP01987,CUST012110,Fraudulent Charge,Low,01-11-2024,Closed,27-01-2024
CMP01988,CUST006349,Reward Points Missing,High,09-12-2023,Escalated,18-10-2023
CMP01989,CUST004341,Card Not Received,Low,18-08-2022,Closed,16-09-2022
CMP01990,CUST003706,Late Fee Dispute,Medium,16-04-2025,Closed,30-05-2025
CMP01991,CUST001608,Reward Points Missing,Critical,04-03-2023,In Progress,29-03-2023
CMP01992,CUST013658,Interest Rate Query,Medium,15-07-2026,Resolved,19-08-2026
CMP01993,CUST012967,Reward Points Missing,Low,26-05-2025,Resolved,06-08-2025
CMP01994,CUST008855,Wrong Amount Charged,Medium,22-03-2024,Pending Review,06-04-2024
CMP01995,CUST001354,Card Damaged,Medium,07-05-2025,In Progress,06-11-2025
CMP01996,CUST002013,Fraudulent Charge,Medium,23-10-2022,Open,26-11-2022
CMP01997,CUST010337,Statement Error,Critical,21-06-2026,Resolved,22-06-2026
CMP01998,CUST004636,App Not Working,Low,14-09-2023,Resolved,Low
CMP01999,CUST011541,Wrong Amount Charged,Low,21-09-2025,Resolved,20-10-2025
CMP02000,CUST012267,App Not Working,High,19-08-2023,Resolved,16-08-2023
CMP02001,CUST006041,Statement Error,High,03-03-2026,Pending Review,04-08-2026
CMP02002,CUST008867,Statement Error,High,04-10-2025,Pending Review,24-04-2025
CMP02003,CUST005254,Fraudulent Charge,Medium,28-08-2023,Escalated,16-08-2023
CMP02004,CUST004947,Wrong Amount Charged,High,25-05-2023,Open,07-03-2023
CMP02005,CUST000788,Card Not Received,Medium,01-03-2023,Resolved,03-03-2023
CMP02006,CUST008423,Wrong Amount Charged,Low,20-01-2023,Closed,02-08-2023
CMP02007,CUST009033,Reward Points Missing,Low,16-04-2025,Closed,05-02-2025
CMP02008,CUST000488,Card Not Received,Low,11-03-2026,Escalated,13-04-2026
CMP02009,CUST014177,Billing Dispute,Medium,02-01-2023,Resolved,03-02-2023
CMP02010,CUST007428,Statement Error,Low,13-02-2023,Open,13-03-2023
CMP02011,CUST010584,Wrong Amount Charged,High,03-11-2024,Resolved,05-11-2024
CMP02012,CUST006688,Wrong Amount Charged,Low,10-03-2022,Open,18-03-2022
CMP02013,CUST003364,Card Not Received,Low,19-09-2022,Pending Review,30-10-2022
CMP02014,CUST005147,Statement Error,Low,08-09-2025,Closed,Low
CMP02015,CUST002773,App Not Working,Medium,08-06-2026,Open,16-08-2023
CMP02016,CUST011081,Wrong Amount Charged,Medium,07-11-2024,Open,08-03-2024
CMP02017,CUST013924,Reward Points Missing,Low,06-12-2023,Escalated,11-12-2023
CMP02018,CUST013010,Card Not Received,High,07-02-2025,Escalated,16-08-2023
CMP02019,CUST009924,Card Damaged,Critical,17-12-2023,Closed,04-01-2024
CMP02020,CUST007082,Interest Rate Query,Low,05-01-2026,Open,15-05-2026
CMP02021,CUST007281,Card Damaged,Medium,03-07-2023,In Progress,16-08-2023
CMP02022,CUST005993,Billing Dispute,Medium,26-12-2023,Escalated,16-01-2024
CMP02023,CUST000707,Fraudulent Charge,Low,20-11-2025,Resolved,16-12-2025
CMP02024,CUST014866,Late Fee Dispute,Low,19-05-2026,Open,Low
CMP02025,CUST013672,Interest Rate Query,High,02-09-2024,Pending Review,17-02-2024
CMP02026,CUST013952,App Not Working,Low,03-08-2024,Open,16-08-2023
CMP02027,CUST006309,Reward Points Missing,Low,12-07-2025,Pending Review,01-02-2026
CMP02028,CUST008790,Reward Points Missing,High,02-06-2024,Escalated,07-03-2024
CMP02029,CUST007906,Statement Error,Critical,26-01-2025,Closed,25-02-2025
CMP02030,CUST003688,Wrong Amount Charged,Low,23-04-2025,Escalated,14-05-2025
CMP02031,CUST001101,Reward Points Missing,Low,26-11-2023,Resolved,22-12-2023
CMP02032,CUST014263,App Not Working,Medium,27-05-2022,Escalated,16-08-2023
CMP02033,CUST011481,App Not Working,Low,01-11-2025,In Progress,16-08-2023
CMP02034,CUST003527,Billing Dispute,Low,14-07-2026,Open,31-07-2026
CMP02035,CUST012445,Card Damaged,Low,28-01-2023,Closed,04-03-2023
CMP02036,CUST011544,Interest Rate Query,Medium,09-01-2023,Open,22-09-2023
CMP02037,CUST014708,Fraudulent Charge,Critical,17-05-2023,Escalated,20-06-2023
CMP02038,CUST007700,App Not Working,High,22-06-2023,In Progress,29-07-2023
CMP02039,CUST014263,Card Damaged,Medium,18-11-2025,Pending Review,02-12-2025
CMP02040,CUST002239,App Not Working,Medium,11-03-2023,Resolved,17-12-2023
CMP02041,CUST003698,App Not Working,High,05-08-2022,In Progress,17-08-2022
CMP02042,CUST003366,Card Not Received,Low,06-09-2022,Resolved,16-08-2023
CMP02043,CUST002348,Statement Error,High,28-02-2022,In Progress,04-03-2022
CMP02044,CUST006005,Card Not Received,Low,15-08-2025,Open,18-08-2025
CMP02045,CUST014678,Card Damaged,High,16-02-2022,Resolved,16-08-2023
CMP02046,CUST004551,Interest Rate Query,Low,01-06-2026,In Progress,07-12-2026
CMP02047,CUST007153,Card Damaged,Low,06-03-2025,Open,16-08-2023
CMP02048,CUST013275,Fraudulent Charge,Low,26-11-2022,Resolved,31-12-2022
CMP02049,CUST010032,Card Damaged,Low,19-07-2023,Closed,08-01-2023
CMP02050,CUST000526,Reward Points Missing,High,01-10-2022,Resolved,11-04-2022
CMP02051,CUST010377,Wrong Amount Charged,Low,25-10-2024,Closed,12-11-2024
CMP02052,CUST001365,Card Damaged,High,31-07-2023,Pending Review,Low
CMP02053,CUST002378,Wrong Amount Charged,Low,23-09-2022,Resolved,10-08-2022
CMP02054,CUST007724,Fraudulent Charge,Medium,19-06-2025,In Progress,25-06-2025
CMP02055,CUST002328,Reward Points Missing,Medium,02-01-2024,Resolved,02-12-2024
CMP02056,CUST008021,Card Damaged,Medium,03-08-2022,Escalated,09-08-2022
CMP02057,CUST008417,Card Damaged,High,21-07-2025,Resolved,16-08-2023
CMP02058,CUST001058,App Not Working,Low,23-10-2024,Resolved,16-08-2023
CMP02059,CUST006316,Late Fee Dispute,Low,05-02-2026,In Progress,14-05-2026
CMP02060,CUST008329,Fraudulent Charge,Low,24-07-2024,Open,15-08-2024
CMP02061,CUST000450,Statement Error,Low,11-05-2024,Open,01-12-2024
CMP02062,CUST006579,Fraudulent Charge,Low,02-08-2026,Pending Review,24-02-2026
CMP02063,CUST003248,Wrong Amount Charged,Medium,21-06-2026,Resolved,29-07-2026
CMP02064,CUST004535,Reward Points Missing,High,28-04-2026,Resolved,16-08-2023
CMP02065,CUST004922,Reward Points Missing,Low,27-09-2023,Escalated,10-04-2023
CMP02066,CUST011982,Billing Dispute,High,06-08-2023,In Progress,16-08-2023
CMP02067,CUST012536,App Not Working,Critical,28-02-2023,Closed,12-04-2023
CMP02068,CUST010693,Wrong Amount Charged,Low,26-08-2022,Pending Review,04-10-2022
CMP02069,CUST003195,Fraudulent Charge,High,28-05-2025,Escalated,16-08-2023
CMP02070,CUST005021,Fraudulent Charge,Low,08-03-2025,Pending Review,13-04-2025
CMP02071,CUST009188,Statement Error,Medium,05-11-2022,Open,14-11-2022
CMP02072,CUST002416,Billing Dispute,Critical,23-09-2024,In Progress,24-09-2024
CMP02073,CUST000123,Late Fee Dispute,Low,31-03-2026,Resolved,05-05-2026
CMP02074,CUST009904,Card Damaged,Critical,21-03-2025,Open,24-03-2025
CMP02075,CUST001556,Late Fee Dispute,Low,17-03-2024,Closed,31-03-2024
CMP02076,CUST012011,Fraudulent Charge,Critical,22-05-2024,Pending Review,07-02-2024
CMP02077,CUST000072,Late Fee Dispute,Low,23-10-2022,Open,31-10-2022
CMP02078,CUST001265,Wrong Amount Charged,High,22-08-2025,Pending Review,30-08-2025
CMP02079,CUST004192,Late Fee Dispute,High,02-06-2026,Resolved,02-07-2026
CMP02080,CUST002665,Card Damaged,High,19-06-2024,Open,30-07-2024
CMP02081,CUST012701,Card Not Received,Medium,09-08-2026,Pending Review,30-08-2026
CMP02082,CUST004220,Interest Rate Query,Critical,28-08-2025,Escalated,27-09-2025
CMP02083,CUST010535,Reward Points Missing,Low,10-01-2025,Open,16-08-2023
CMP02084,CUST004356,Card Not Received,Critical,09-08-2025,Open,29-08-2025
CMP02085,CUST009640,Interest Rate Query,High,06-12-2025,Closed,16-08-2023
CMP02086,CUST008965,Reward Points Missing,Low,19-10-2023,Escalated,29-10-2023
CMP02087,CUST012528,Interest Rate Query,High,27-10-2025,Escalated,03-12-2025
CMP02088,CUST012669,Wrong Amount Charged,Medium,07-01-2024,Resolved,16-08-2023
CMP02089,CUST005207,Wrong Amount Charged,Low,23-02-2026,Escalated,10-03-2026
CMP02090,CUST011045,Late Fee Dispute,Low,30-10-2022,Open,16-08-2023
CMP02091,CUST008584,Statement Error,Critical,20-10-2024,In Progress,16-08-2023
CMP02092,CUST009099,Interest Rate Query,Critical,15-02-2023,Resolved,01-03-2023
CMP02093,CUST000870,Card Damaged,Low,04-02-2026,In Progress,17-03-2026
CMP02094,CUST004000,Statement Error,Low,18-02-2024,Resolved,02-04-2024
CMP02095,CUST005102,App Not Working,Medium,28-07-2024,Resolved,16-08-2023
CMP02096,CUST007021,Card Not Received,High,28-11-2025,Open,11-01-2026
CMP02097,CUST001793,Wrong Amount Charged,High,14-04-2022,In Progress,19-04-2022
CMP02098,CUST004012,Wrong Amount Charged,High,11-02-2023,Resolved,11-11-2023
CMP02099,CUST009649,Wrong Amount Charged,Critical,20-03-2026,In Progress,16-08-2023
CMP02100,CUST010765,Billing Dispute,Low,04-08-2022,Closed,16-08-2023
CMP02101,CUST007272,Card Not Received,Low,03-05-2024,Resolved,Low
CMP02102,CUST009085,App Not Working,High,09-07-2023,Closed,16-08-2023
CMP02103,CUST007795,Reward Points Missing,Low,19-10-2023,Resolved,05-11-2023
CMP02104,CUST009381,Wrong Amount Charged,Low,16-06-2023,Open,06-07-2023
CMP02105,CUST005901,Statement Error,High,02-05-2026,Resolved,05-03-2026
CMP02106,CUST009693,Reward Points Missing,Medium,28-04-2024,Open,05-07-2024
CMP02107,CUST003098,Interest Rate Query,Medium,15-12-2023,Open,06-01-2024
CMP02108,CUST003409,Wrong Amount Charged,High,19-03-2026,Closed,29-04-2026
CMP02109,CUST007767,Interest Rate Query,Medium,01-02-2024,Resolved,14-02-2024
CMP02110,CUST000862,App Not Working,Critical,02-03-2024,Open,16-08-2023
CMP02111,CUST004939,Reward Points Missing,Low,11-02-2025,Resolved,03-05-2025
CMP02112,CUST007905,Card Not Received,Medium,05-09-2025,Open,13-05-2025
CMP02113,CUST002640,Reward Points Missing,Critical,15-11-2024,Open,28-11-2024
CMP02114,CUST004785,Card Damaged,Low,23-09-2024,Closed,10-04-2024
CMP02115,CUST001919,Late Fee Dispute,High,11-12-2023,Closed,27-12-2023
CMP02116,CUST004694,Statement Error,High,27-03-2022,In Progress,16-08-2023
CMP02117,CUST000572,Fraudulent Charge,Critical,02-12-2023,In Progress,11-03-2023
CMP02118,CUST012440,Fraudulent Charge,Low,24-11-2022,Resolved,16-08-2023
CMP02119,CUST002272,Reward Points Missing,Medium,25-05-2024,Resolved,07-07-2024
CMP02120,CUST010049,Fraudulent Charge,High,28-03-2025,Open,01-04-2025
CMP02121,CUST004543,Fraudulent Charge,High,26-03-2026,Resolved,07-04-2026
CMP02122,CUST009640,Billing Dispute,Medium,05-10-2023,Escalated,11-04-2023
CMP02123,CUST004441,Late Fee Dispute,Low,29-01-2025,Pending Review,14-02-2025
CMP02124,CUST011727,Card Not Received,Medium,08-01-2022,Resolved,08-11-2022
CMP02125,CUST002184,Fraudulent Charge,Low,16-06-2026,Escalated,15-07-2026
CMP02126,CUST005786,Statement Error,Low,09-09-2024,Closed,25-09-2024
CMP02127,CUST013382,Wrong Amount Charged,Medium,17-04-2022,Escalated,25-04-2022
CMP02128,CUST013670,Billing Dispute,Low,26-09-2022,Closed,16-08-2023
CMP02129,CUST011369,Billing Dispute,Medium,04-04-2026,Open,14-04-2026
CMP02130,CUST001996,Interest Rate Query,High,27-04-2025,Resolved,16-08-2023
CMP02131,CUST007035,Late Fee Dispute,Critical,22-10-2022,In Progress,30-10-2022
CMP02132,CUST004643,Card Damaged,Low,27-05-2025,Open,16-08-2023
CMP02133,CUST000154,Billing Dispute,High,13-01-2023,In Progress,22-02-2023
CMP02134,CUST011408,Reward Points Missing,Low,04-12-2024,Open,08-05-2024
CMP02135,CUST014397,Wrong Amount Charged,Critical,14-12-2025,Closed,01-06-2026
CMP02136,CUST004942,Billing Dispute,Medium,23-09-2022,Open,10-06-2022
CMP02137,CUST005277,Statement Error,Low,08-06-2024,Closed,26-08-2024
CMP02138,CUST006894,Late Fee Dispute,Low,28-06-2022,Open,08-07-2022
CMP02139,CUST011167,Reward Points Missing,Low,16-07-2022,Open,16-07-2022
CMP02140,CUST005909,Statement Error,Low,02-10-2025,Resolved,11-12-2025
CMP02141,CUST008790,App Not Working,Low,17-05-2025,Open,27-06-2025
CMP02142,CUST002376,Statement Error,High,20-04-2023,Closed,16-08-2023
CMP02143,CUST010174,Card Not Received,Low,07-03-2022,Resolved,07-08-2022
CMP02144,CUST002336,Card Damaged,Medium,27-04-2025,Open,13-05-2025
CMP02145,CUST006496,Card Damaged,High,04-08-2024,Closed,08-04-2024
CMP02146,CUST013765,Wrong Amount Charged,Critical,08-11-2022,In Progress,20-09-2022
CMP02147,CUST013581,Billing Dispute,Low,06-07-2025,Resolved,03-07-2025
CMP02148,CUST003755,Interest Rate Query,Low,24-05-2025,Pending Review,17-06-2025
CMP02149,CUST005726,Billing Dispute,Medium,12-07-2023,Resolved,18-12-2023
CMP02150,CUST007693,Billing Dispute,Medium,06-05-2024,Closed,01-07-2024
CMP02151,CUST000808,Late Fee Dispute,Medium,10-09-2022,Closed,16-08-2023
CMP02152,CUST013434,Reward Points Missing,Low,17-06-2022,Resolved,27-07-2022
CMP02153,CUST014204,Card Not Received,High,06-04-2023,Open,21-04-2023
CMP02154,CUST001403,Card Damaged,Medium,23-07-2026,Open,27-07-2026
CMP02155,CUST000230,Interest Rate Query,High,02-09-2025,Open,20-03-2025
CMP02156,CUST004989,Card Damaged,Medium,07-10-2023,Closed,08-06-2023
CMP02157,CUST001018,Card Not Received,Medium,31-03-2023,Resolved,25-04-2023
CMP02158,CUST014172,App Not Working,Low,07-10-2025,Resolved,16-08-2023
CMP02159,CUST013892,Wrong Amount Charged,Medium,23-10-2024,Closed,04-11-2024
CMP02160,CUST006700,Card Damaged,High,13-07-2026,Open,16-08-2023
CMP02161,CUST004017,Card Not Received,High,12-09-2023,Closed,28-12-2023
CMP02162,CUST001681,Card Damaged,Critical,07-12-2026,Resolved,04-08-2026
CMP02163,CUST005913,Fraudulent Charge,High,07-09-2022,Resolved,28-07-2022
CMP02164,CUST005488,Late Fee Dispute,Low,08-08-2025,Escalated,25-08-2025
CMP02165,CUST014825,Statement Error,Low,26-07-2024,Resolved,08-08-2024
CMP02166,CUST010923,Card Damaged,Low,08-07-2026,Open,20-07-2026
CMP02167,CUST002242,Wrong Amount Charged,Low,09-09-2025,Open,01-10-2025
CMP02168,CUST008532,App Not Working,High,21-01-2026,Open,02-11-2026
CMP02169,CUST009162,Interest Rate Query,Low,07-02-2025,Escalated,Low
CMP02170,CUST002320,Reward Points Missing,Medium,07-01-2024,Resolved,16-08-2023
CMP02171,CUST005458,App Not Working,High,23-08-2023,In Progress,25-09-2023
CMP02172,CUST012563,Card Damaged,Low,20-02-2024,Resolved,31-03-2024
CMP02173,CUST001176,App Not Working,Medium,04-05-2024,Resolved,04-11-2024
CMP02174,CUST003262,Fraudulent Charge,High,04-08-2022,Open,16-08-2023
CMP02175,CUST004537,Card Damaged,High,06-08-2025,Escalated,24-06-2025
CMP02176,CUST006009,Card Not Received,Medium,09-02-2024,Escalated,29-02-2024
CMP02177,CUST011072,Interest Rate Query,Low,28-02-2025,Pending Review,26-03-2025
CMP02178,CUST008239,Fraudulent Charge,Low,15-06-2025,Closed,28-06-2025
CMP02179,CUST000762,Wrong Amount Charged,Low,03-04-2024,In Progress,04-05-2024
CMP02180,CUST005096,Card Not Received,Low,13-03-2022,Open,04-06-2022
CMP02181,CUST003249,Wrong Amount Charged,Medium,17-02-2026,Escalated,23-02-2026
CMP02182,CUST010549,Statement Error,Low,30-11-2023,Closed,12-10-2023
CMP02183,CUST003515,Card Not Received,Critical,23-11-2025,Resolved,12-02-2025
CMP02184,CUST011884,Fraudulent Charge,Low,24-03-2023,In Progress,Low
CMP02185,CUST000279,Card Not Received,Low,20-06-2024,Pending Review,29-06-2024
CMP02186,CUST009862,Reward Points Missing,Medium,31-12-2022,Escalated,31-01-2023
CMP02187,CUST014892,Statement Error,Medium,01-03-2023,Open,16-08-2023
CMP02188,CUST013433,Interest Rate Query,Low,05-05-2025,Resolved,22-05-2025
CMP02189,CUST005731,Fraudulent Charge,Medium,16-02-2025,Resolved,23-02-2025
CMP02190,CUST013048,Card Not Received,High,02-03-2023,Closed,26-02-2023
CMP02191,CUST009198,Wrong Amount Charged,Low,26-03-2024,Pending Review,04-12-2024
