merchant_id,category,city,state,avg_transaction_value,risk_score,onboard_date,is_flagged_risky
MER01828,Furniture,London,England,1243.63,0.74,04-02-2026,Yes
MER01829,Utilities,Bengaluru,Karnataka,443.29,0.36,23-08-2021,Yes
MER01830,Fashion,Coimbatore,Tamil Nadu,1312.35,0.28,02-04-2021,Yes
MER01831,Online Shopping,Phoenix,Andhra Pradesh,9700.02,0.71,06-02-2023,No
MER01832,Furniture,Melbourne,West Bengal,4332.86,0.97,03-09-2023,No
MER01833,Fashion,Pune,Manipur,843.96,0.69,16-05-2025,No
MER01834,Online Shopping,Vancouver,Goa,1900.38,0.03,01-04-2026,No
MER01835,Utilities,Chicago,Punjab,1494.69,0.96,03-10-2021,Yes
MER01836,Automobile,Manchester,England,378.63,0.29,20-05-2024,No
MER01837,Electronics,Phoenix,Andhra Pradesh,9272.01,0.73,12-12-2023,No
MER01838,Entertainment,Pune,Telangana,1207.38,0.1,19-09-2023,No
MER01839,Fashion,Toronto,Ontario,1509.06,0.97,27-04-2024,No
MER01840,Grocery,Delhi,Delhi,2185.97,0.98,21-07-2022,No
MER01841,Utilities,Sydney,Odisha,525.26,0.03,22-09-2024,No
MER01842,Automobile,Hyderabad,Telangana,602.64,0.8,17-06-2022,No
MER01843,Dining,Chicago,Punjab,527.77,0.03,09-07-2023,No
MER01844,Entertainment,Delhi,Delhi,1070.53,0.44,12-02-2023,No
MER01845,Electronics,Chicago,Punjab,545.48,0.83,08-04-2024,Yes
MER01846,Healthcare,Pune,Maharashtra,5318.11,0.5,24-12-2024,No
MER01847,Jewelry,Kolkata,West Bengal,2605.72,0.81,24-01-2021,Yes
MER01848,Entertainment,Chennai,Tamil Nadu,4662.34,0.62,02-05-2023,Yes
MER01849,Utilities,Delhi,Delhi,3874.13,0.26,23-03-2025,Yes
MER01850,Entertainment,Bengaluru,Karnataka,2529.07,0.49,07-11-2021,No
MER01851,Healthcare,Vancouver,Goa,656.11,0.03,19-07-2025,No
MER01852,Entertainment,Coimbatore,Tamil Nadu,2010.68,0.04,11-08-2024,No
MER01853,Automobile,New York,Rajasthan,512.32,0.76,17-11-2025,No
MER01854,Utilities,Dubai,Dubai,384.22,0.7,20-04-2022,No
MER01855,Entertainment,Phoenix,Andhra Pradesh,100.07,0.03,25-04-2022,No
MER01856,Travel,Bengaluru,Karnataka,2059.66,0.7,08-10-2024,No
MER01857,Fuel,New York,Rajasthan,440.68,0.05,09-11-2022,Yes
MER01858,Dining,Pune,Telangana,969.05,0.91,18-10-2024,No
MER01859,Healthcare,Los Angeles,Manipur,237.16,0.59,29-04-2023,No
MER01860,Healthcare,Phoenix,Andhra Pradesh,2615.68,0.77,09-07-2022,No
MER01861,Jewelry,Toronto,Ontario,8863.36,0.21,04-08-2023,No
MER01862,Utilities,Coimbatore,Tamil Nadu,2793.43,0.23,12-05-2026,No
MER01863,Grocery,Vancouver,Goa,3817.75,0.44,06-07-2026,Yes
MER01864,Jewelry,Houston,Telangana,100.07,0.63,13-03-2025,No
MER01865,Healthcare,Sydney,Odisha,300.93,0.76,13-09-2022,No
MER01866,Automobile,Mumbai,Maharashtra,2693.69,0.42,14-09-2025,No
MER01867,Electronics,Pune,Maharashtra,692.83,0.03,14-04-2025,No
MER01868,Insurance,Pune,Ontario,1083.01,0.79,06-11-2021,No
MER01869,Dining,London,England,2528.71,0.46,11-10-2024,No
MER01870,Utilities,Houston,Telangana,4803.23,0.4,27-11-2021,No
MER01871,Dining,Pune,West Bengal,1432.03,0.11,01-08-2023,Yes
MER01872,Fuel,Sydney,Odisha,100.07,0.66,11-07-2022,No
MER01873,Insurance,New York,Rajasthan,1567.54,0.78,28-09-2021,Yes
MER01874,Automobile,Manchester,England,361.38,0.03,23-11-2024,Yes
MER01875,Travel,Houston,Telangana,1561.42,0.64,17-06-2024,No
MER01876,Jewelry,Chicago,Punjab,4041.21,0.76,13-01-2024,No
MER01877,Utilities,Bengaluru,Karnataka,1644.58,0.28,25-01-2024,No
MER01878,Fashion,Vancouver,Goa,2854.71,0.78,11-10-2024,No
MER01879,Utilities,Chicago,Punjab,1687.96,0.69,22-08-2022,No
MER01880,Electronics,Coimbatore,Tamil Nadu,1679.56,0.03,11-10-2024,Yes
MER01881,Insurance,Toronto,Ontario,770.28,0.08,05-06-2023,No
MER01882,Electronics,Tokyo,Nagaland,549.44,0.96,01-10-2026,Yes
MER01883,Fuel,New York,Rajasthan,754.01,0.99,28-03-2025,Yes
MER01884,Electronics,Bengaluru,Karnataka,1262.63,0.63,24-06-2026,No
MER01885,Online Shopping,Vancouver,Goa,3417.15,0.03,20-01-2023,No
MER01886,Healthcare,Pune,Maharashtra,3632.08,0.08,24-06-2026,Yes
MER01887,Fuel,Melbourne,West Bengal,456.77,0.89,13-11-2023,No
MER01888,Grocery,London,England,1709.74,0.35,26-09-2025,Yes
MER01889,Dining,Manchester,England,1175.8,0.39,06-04-2021,No
MER01890,Online Shopping,Pune,Delhi,1792.3,0.03,23-10-2022,Yes
MER01891,Utilities,Pune,Maharashtra,2186.11,0.74,14-02-2025,No
MER01892,Furniture,Coimbatore,Tamil Nadu,755.93,0.42,02-07-2022,No
MER01893,Furniture,New York,Rajasthan,5132.61,0.47,19-06-2025,Yes
MER01894,Online Shopping,Coimbatore,Tamil Nadu,5580.57,0.4,01-02-2021,No
MER01895,Dining,Sydney,Odisha,100.07,0.22,29-09-2024,No
MER01896,Fashion,Pune,Andhra Pradesh,2528.17,0.5,18-08-2024,Yes
MER01897,Furniture,Melbourne,West Bengal,167.59,0.11,23-07-2025,No
MER01898,Grocery,Vancouver,Goa,195.37,0.31,22-02-2022,Yes
MER01899,Fuel,Delhi,Delhi,6430.67,0.39,02-06-2021,No
MER01900,Fashion,Mumbai,Maharashtra,2473.92,0.42,23-11-2021,No
MER01901,Insurance,Pune,Maharashtra,884.73,0.03,07-04-2026,No
MER01902,Insurance,Delhi,Delhi,2316.58,0.63,29-10-2022,Yes
MER01903,Automobile,Kolkata,West Bengal,3839.46,0.6,05-10-2025,Yes
MER01904,Electronics,Delhi,Delhi,4194.39,0.92,11-01-2022,Yes
MER01905,Fashion,Coimbatore,Tamil Nadu,141.47,0.17,25-04-2025,No
MER01906,Travel,Dubai,Dubai,3510,0.18,21-02-2024,No
MER01907,Grocery,Dubai,Dubai,3937.41,0.7,31-12-2025,Yes
MER01908,Electronics,Pune,Maharashtra,1910.55,0.05,18-04-2023,No
MER01909,Online Shopping,Hyderabad,Telangana,1407.48,0.19,23-03-2021,No
MER01910,Online Shopping,Vancouver,Goa,335.31,0.09,03-06-2026,No
MER01911,Fuel,Kolkata,West Bengal,647.86,0.97,11-01-2022,No
MER01912,Dining,New York,Rajasthan,1448.59,0.16,06-07-2025,No
MER01913,Travel,Bengaluru,Karnataka,4106.14,0.29,18-04-2021,No
MER01914,Fashion,Phoenix,Andhra Pradesh,100.07,0.79,20-08-2023,Yes
MER01915,Utilities,Tokyo,Nagaland,1470.08,0.04,28-12-2024,Yes
MER01916,Automobile,Toronto,Ontario,3180.08,0.67,20-02-2026,No
MER01917,Insurance,Pune,Manipur,3002.59,0.77,21-01-2024,No
MER01918,Fuel,Los Angeles,Manipur,1830.32,0.03,24-09-2024,No
MER01919,Travel,Delhi,Delhi,597.76,0.95,29-09-2025,Yes
MER01920,Education,Delhi,Delhi,100.07,0.05,20-01-2023,No
MER01921,Entertainment,Chennai,Tamil Nadu,458.41,0.6,02-03-2021,No
MER01922,Travel,Mumbai,Maharashtra,114.35,0.87,26-09-2022,No
MER01923,Electronics,Phoenix,Andhra Pradesh,267.91,0.49,04-02-2023,No
MER01924,Jewelry,Coimbatore,Tamil Nadu,2951.12,0.28,02-04-2022,Yes
MER01925,Travel,Singapore,Singapore,168.12,0.68,18-02-2023,No
MER01926,Education,Los Angeles,Manipur,1121.16,0.03,27-09-2024,Yes
MER01927,Grocery,Vancouver,Goa,8606.26,0.99,23-01-2021,No
MER01928,Dining,New York,Rajasthan,3271.83,0.77,24-03-2021,Yes
MER01929,Fashion,Houston,Telangana,2877.54,0.03,10-11-2024,No
MER01930,Entertainment,Los Angeles,Manipur,742.36,0.31,07-01-2021,Yes
MER01931,Automobile,Houston,Telangana,2152.94,0.03,03-01-2021,No
MER01932,Automobile,Chicago,Punjab,1481.15,0.45,21-05-2025,No
MER01933,Healthcare,Pune,Maharashtra,100.07,0.18,26-05-2025,No
MER01934,Dining,Pune,Maharashtra,1244.75,0.03,20-06-2024,No
MER01935,Fuel,Melbourne,West Bengal,1614.15,0.38,10-12-2023,No
MER01936,Dining,New York,Rajasthan,9012.85,0.29,22-01-2025,No
MER01937,Education,Sydney,Odisha,898.91,0.38,12-05-2025,Yes
MER01938,Fashion,London,England,587.85,0.71,31-10-2021,No
MER01939,Automobile,Singapore,Singapore,1290.21,0.03,01-09-2024,No
MER01940,Fashion,Singapore,Singapore,1586.02,0.03,21-03-2025,No
MER01941,Online Shopping,Chicago,Punjab,279.04,0.89,19-10-2024,No
MER01942,Education,Hyderabad,Telangana,3379.51,0.12,14-06-2021,No
MER01943,Insurance,Vancouver,Goa,1196.55,0.33,12-09-2022,No
MER01944,Jewelry,Pune,Maharashtra,1166.1,0.15,11-11-2023,Yes
MER01945,Fashion,Chicago,Punjab,2250.81,0.22,11-08-2024,Yes
MER01946,Electronics,Mumbai,Maharashtra,3067.76,0.01,09-03-2025,No
MER01947,Entertainment,Pune,Odisha,100.07,0.84,04-02-2021,No
MER01948,Online Shopping,Kolkata,West Bengal,481.16,0.03,23-03-2025,No
MER01949,Insurance,New York,Rajasthan,947.94,0.21,20-07-2023,No
MER01950,Furniture,Pune,Singapore,100.07,0.6,15-08-2023,Yes
MER01951,Dining,Manchester,England,4354.83,0.29,14-01-2026,No
MER01952,Entertainment,Houston,Telangana,1690.33,0.08,03-03-2026,No
MER01953,Fashion,Melbourne,West Bengal,3927.04,0.49,17-01-2023,No
MER01954,Insurance,Tokyo,Nagaland,8529.68,0.22,17-01-2026,No
MER01955,Online Shopping,Melbourne,West Bengal,1697.93,0.79,29-04-2024,No
MER01956,Fashion,Tokyo,Nagaland,351.47,0.79,17-10-2024,No
MER01957,Fashion,Pune,Telangana,996.54,0.36,09-02-2021,No
MER01958,Online Shopping,Singapore,Singapore,173.72,0.76,20-12-2021,No
MER01959,Utilities,Dubai,Dubai,3884.94,0.75,30-07-2022,Yes
MER01960,Education,Sydney,Odisha,136.1,0.95,26-11-2023,Yes
MER01961,Entertainment,Bengaluru,Karnataka,100.07,0.29,23-09-2024,No
MER01962,Online Shopping,Singapore,Singapore,100.07,0.31,03-02-2021,No
MER01963,Grocery,Chicago,Punjab,100.07,0.75,01-05-2023,No
MER01964,Healthcare,Pune,England,691.83,0.7,30-10-2025,No
MER01965,Insurance,Bengaluru,Karnataka,1705.26,0.29,26-01-2023,Yes
MER01966,Fuel,Pune,West Bengal,256.11,0.32,11-05-2022,No
MER01967,Furniture,Coimbatore,Tamil Nadu,2008.44,0.51,06-01-2023,Yes
MER01968,Electronics,Melbourne,West Bengal,2329.44,0.5,17-08-2024,No
MER01969,Fashion,Delhi,Delhi,100.07,0.16,18-12-2021,No
MER01970,Electronics,Hyderabad,Telangana,4695.93,0.78,29-03-2025,No
MER01971,Automobile,London,England,1773.07,0.82,21-11-2021,Yes
MER01972,Fashion,Mumbai,Maharashtra,3253.6,0.17,01-09-2023,No
MER01973,Jewelry,Hyderabad,Telangana,1003.99,0.86,07-04-2024,Yes
MER01974,Healthcare,Singapore,Singapore,1862.39,0.76,16-03-2025,No
MER01975,Insurance,Toronto,Ontario,1132.86,0.88,02-07-2023,No
MER01976,Fuel,Vancouver,Goa,922.09,0.96,14-02-2025,No
MER01977,Automobile,Houston,Telangana,2701.26,0.88,17-09-2021,No
MER01978,Healthcare,Mumbai,Maharashtra,803.86,0.15,11-07-2025,No
MER01979,Automobile,London,England,1057.85,0.47,15-10-2021,Yes
MER01980,Entertainment,Chicago,Punjab,1015.11,0.71,19-07-2022,No
MER01981,Automobile,Kolkata,West Bengal,4186.66,0.03,10-07-2022,No
MER01982,Furniture,Melbourne,West Bengal,473.63,0.09,21-07-2022,Yes
MER01983,Utilities,Sydney,Odisha,1060.84,0.31,19-05-2023,No
MER01984,Fuel,Coimbatore,Tamil Nadu,4476.19,0.1,24-12-2023,Yes
MER01985,Furniture,Bengaluru,Karnataka,130.85,0.59,21-05-2022,No
MER01986,Healthcare,Delhi,Delhi,6007.91,0.14,01-01-2021,No
MER01987,Education,Delhi,Delhi,4683.3,0.81,06-02-2023,No
MER01988,Automobile,Pune,Maharashtra,1182.05,0.5,11-10-2023,No
MER01989,Dining,Singapore,Singapore,2217.01,0.03,24-04-2023,Yes
MER01990,Automobile,Toronto,Ontario,9535.93,0.21,10-01-2025,Yes
MER01991,Furniture,Los Angeles,Manipur,1719.13,0.02,28-03-2021,Yes
MER01992,Furniture,Pune,Maharashtra,303.84,0.96,25-01-2023,No
MER01993,Jewelry,Hyderabad,Telangana,100.07,0.03,07-12-2024,No
MER01994,Fashion,Phoenix,Andhra Pradesh,388.09,0.79,16-12-2023,No
MER01995,Utilities,Melbourne,West Bengal,694.85,0.51,27-02-2023,No
MER01996,Education,Manchester,England,4235.27,0.03,02-08-2026,No
MER01997,Automobile,Coimbatore,Tamil Nadu,691.51,0.03,27-11-2022,No
MER01998,Entertainment,Hyderabad,Telangana,2833.66,0.73,21-08-2025,No
MER01999,Healthcare,Chicago,Punjab,1287.23,0.88,16-12-2024,Yes
MER02000,Grocery,New York,Rajasthan,2952.14,0.87,24-01-2022,No
MER02001,Electronics,Vancouver,Goa,628.85,0.19,13-10-2023,No
MER02002,Furniture,Mumbai,Maharashtra,1187.96,0.03,19-02-2025,Yes
MER02003,Fashion,Sydney,Odisha,865.92,0.94,07-11-2021,Yes
MER02004,Fashion,Phoenix,Andhra Pradesh,672.82,0.14,01-09-2022,No
MER02005,Utilities,Mumbai,Maharashtra,855.01,0.08,27-09-2025,No
MER02006,Utilities,Sydney,Odisha,880.14,0.03,28-05-2026,No
MER02007,Entertainment,Pune,Maharashtra,6319.07,0.03,16-06-2021,No
MER02008,Utilities,Los Angeles,Manipur,1623.84,0.94,19-07-2022,Yes
MER02009,Automobile,Delhi,Delhi,1339.99,0.94,30-12-2025,No
MER02010,Fashion,Chennai,Tamil Nadu,1499.61,0.08,25-04-2022,No
MER02011,Utilities,Pune,Maharashtra,11209.51,0.34,24-03-2024,Yes
MER02012,Dining,Tokyo,Nagaland,2220.26,0.6,29-10-2023,No
MER02013,Insurance,Vancouver,Goa,2531.33,0.23,08-01-2021,No
MER02014,Healthcare,Chennai,Tamil Nadu,852.65,0.99,02-01-2025,No
MER02015,Insurance,Singapore,Singapore,1375.57,0.03,04-02-2026,No
MER02016,Fashion,Pune,Maharashtra,506.84,0.39,28-11-2022,No
MER02017,Fuel,Bengaluru,Karnataka,2411.57,0.03,14-11-2023,Yes
MER02018,Insurance,London,England,944.7,0.72,12-05-2024,Yes
MER02019,Fashion,Tokyo,Nagaland,2858.94,0.5,10-09-2023,No
MER02020,Entertainment,Houston,Telangana,100.07,0.87,07-08-2022,Yes
MER02021,Utilities,Toronto,Ontario,1133.36,0.88,14-01-2021,Yes
MER02022,Jewelry,Manchester,England,1374.23,0.3,18-07-2022,Yes
MER02023,Entertainment,Chicago,Punjab,464.3,0.02,12-02-2025,Yes
MER02024,Fashion,Hyderabad,Telangana,244.26,0.71,13-07-2026,No
MER02025,Grocery,Los Angeles,Manipur,862.72,0.75,21-10-2021,No
MER02026,Utilities,Tokyo,Nagaland,1674.44,0.03,26-11-2021,No
MER02027,Grocery,Houston,Telangana,2215.01,0.32,25-01-2021,No
MER02028,Utilities,Chicago,Punjab,1207.71,0.29,20-05-2024,Yes
MER02029,Fuel,Pune,Maharashtra,1487.41,0.34,15-02-2021,No
MER02030,Electronics,Dubai,Dubai,1666.99,0.79,28-05-2026,No
MER02031,Insurance,Delhi,Delhi,1534.51,0.83,17-07-2025,Yes
MER02032,Automobile,Phoenix,Andhra Pradesh,289.34,0.03,30-11-2024,No
MER02033,Utilities,Singapore,Singapore,1138.39,0.35,27-01-2026,No
MER02034,Fashion,Kolkata,West Bengal,100.07,0.52,03-10-2021,No
MER02035,Jewelry,Coimbatore,Tamil Nadu,100.07,0.06,28-05-2026,No
MER02036,Grocery,Houston,Telangana,2938.27,0.09,27-07-2026,No
MER02037,Fuel,Tokyo,Nagaland,1832.56,0.09,17-03-2022,Yes
MER02038,Insurance,Toronto,Ontario,601.6,0.53,03-02-2022,No
MER02039,Healthcare,Sydney,Odisha,565.77,0.93,11-06-2022,No
MER02040,Healthcare,Los Angeles,Manipur,175.4,0.91,08-10-2025,No
MER02041,Automobile,Los Angeles,Manipur,1211.58,0.13,08-10-2023,Yes
MER02042,Travel,Mumbai,Maharashtra,1234.3,0.26,14-09-2023,No
MER02043,Healthcare,London,England,639.52,0.3,14-07-2025,No
MER02044,Healthcare,Melbourne,West Bengal,2990.04,0.99,14-03-2026,Yes
MER02045,Education,Mumbai,Maharashtra,1077.11,0.03,08-08-2023,No
MER02046,Fuel,Coimbatore,Tamil Nadu,2313.7,0.65,18-11-2025,Yes
MER02047,Automobile,Tokyo,Nagaland,2143.69,0.8,24-09-2025,Yes
MER02048,Utilities,Phoenix,Andhra Pradesh,1956.43,0.82,05-04-2025,No
MER02049,Furniture,Mumbai,Maharashtra,4873.37,0.07,25-01-2025,No
MER02050,Fuel,Melbourne,West Bengal,132.04,0.24,08-08-2023,No
MER02051,Insurance,Delhi,Delhi,240.92,0.13,31-10-2024,No
MER02052,Utilities,Tokyo,Nagaland,2661.28,0.03,20-07-2023,No
MER02053,Furniture,Bengaluru,Karnataka,972.44,0.79,11-04-2021,No
MER02054,Utilities,Toronto,Ontario,8713.45,0.88,07-10-2021,Yes
MER02055,Jewelry,Los Angeles,Manipur,100.07,0.7,18-10-2025,Yes
MER02056,Education,Dubai,Dubai,505.26,0.29,07-03-2026,No
MER02057,Jewelry,Pune,Maharashtra,1874.54,0.64,07-08-2026,No
MER02058,Utilities,New York,Rajasthan,755.41,0.05,13-08-2022,Yes
MER02059,Fashion,Hyderabad,Telangana,932.53,0.19,12-01-2024,Yes
MER02060,Travel,Singapore,Singapore,5177.23,0.61,01-08-2024,No
MER02061,Education,Houston,Telangana,153.19,0.17,18-05-2026,Yes
MER02062,Online Shopping,Hyderabad,Telangana,1615.41,0.03,20-06-2024,No
MER02063,Furniture,New York,Rajasthan,915.63,0.05,25-11-2023,No
MER02064,Furniture,Phoenix,Andhra Pradesh,949.27,0.03,21-05-2024,Yes
MER02065,Automobile,Kolkata,West Bengal,669.53,0.82,27-06-2025,No
MER02066,Entertainment,Houston,Telangana,389.7,0.81,18-03-2025,Yes
MER02067,Furniture,Delhi,Delhi,170.18,0.4,08-03-2025,No
MER02068,Jewelry,Melbourne,West Bengal,8895.58,0.96,13-12-2025,No
MER02069,Online Shopping,Manchester,England,2259.77,0.52,27-03-2021,No
MER02070,Dining,Melbourne,West Bengal,3103.01,0.83,07-04-2023,No
MER02071,Electronics,Chennai,Tamil Nadu,234.42,0.25,24-02-2022,No
MER02072,Jewelry,Kolkata,West Bengal,129.9,0.03,28-08-2023,No
MER02073,Fuel,Phoenix,Andhra Pradesh,1934.03,0.62,09-05-2023,Yes
MER02074,Entertainment,Toronto,Ontario,2673.49,0.49,09-03-2021,No
MER02075,Insurance,Chennai,Tamil Nadu,1104.61,0.89,21-12-2024,Yes
MER02076,Travel,Tokyo,Nagaland,1081.25,0.38,15-02-2023,No
MER02077,Jewelry,Mumbai,Maharashtra,1070.57,0.74,28-01-2025,No
MER02078,Furniture,Manchester,England,431.53,0.49,24-09-2024,No
MER02079,Travel,Pune,Dubai,2904.14,0.88,20-12-2024,No
MER02080,Automobile,Melbourne,West Bengal,584.63,0.22,20-04-2026,Yes
MER02081,Travel,Phoenix,Andhra Pradesh,884.34,0.95,26-06-2022,Yes
MER02082,Automobile,Houston,Telangana,2324.97,0.14,11-09-2022,No
MER02083,Travel,Mumbai,Maharashtra,100.21,0.2,30-06-2024,No
MER02084,Fashion,Pune,West Bengal,3007.07,0.94,12-10-2022,Yes
MER02085,Online Shopping,Melbourne,West Bengal,4687.15,0.9,29-08-2021,Yes
MER02086,Fashion,Chennai,Tamil Nadu,205.99,0.84,03-06-2022,No
MER02087,Travel,Pune,West Bengal,1891.13,0.65,13-11-2021,Yes
MER02088,Healthcare,Pune,Andhra Pradesh,100.07,0.75,19-05-2023,No
MER02089,Travel,Hyderabad,Telangana,263.43,0.03,01-09-2023,Yes
MER02090,Dining,Houston,Telangana,2392.86,0.18,09-04-2021,No
MER02091,Travel,Pune,Punjab,1995.14,0.69,19-03-2024,No
MER02092,Online Shopping,Singapore,Singapore,2158.14,0.56,04-02-2022,No
MER02093,Online Shopping,Pune,Ontario,3458.6,0.03,22-12-2023,No
MER02094,Grocery,Pune,Punjab,776.32,0.74,24-04-2021,Yes
MER02095,Electronics,Mumbai,Maharashtra,100.07,0.43,19-02-2025,Yes
MER02096,Fuel,Phoenix,Andhra Pradesh,2819.83,0.71,24-07-2025,No
MER02097,Entertainment,Dubai,Dubai,469.81,0.5,16-07-2026,No
MER02098,Education,Chicago,Punjab,6396.22,0.22,29-09-2022,No
MER02099,Automobile,Manchester,England,930.97,0.85,25-04-2026,No
MER02100,Furniture,Delhi,Delhi,2601.49,0.96,07-11-2024,No
MER02101,Insurance,Toronto,Ontario,2905.01,0.95,21-05-2024,Yes
MER02102,Grocery,Pune,Maharashtra,1502.48,0.05,05-04-2026,No
MER02103,Furniture,Tokyo,Nagaland,375.58,0.45,16-06-2026,No
MER02104,Education,Delhi,Delhi,745,0.03,05-03-2024,No
MER02105,Jewelry,Chennai,Tamil Nadu,633.79,0.18,01-02-2026,No
MER02106,Insurance,Chicago,Punjab,1562.29,0.53,30-12-2024,No
MER02107,Grocery,Phoenix,Andhra Pradesh,705.64,0.63,08-12-2024,Yes
MER02108,Insurance,Singapore,Singapore,1682.71,0.27,03-08-2022,No
MER02109,Furniture,Manchester,England,100.07,0.55,15-12-2021,No
MER02110,Entertainment,Kolkata,West Bengal,101.96,0.74,16-03-2026,Yes
MER02111,Healthcare,Pune,Goa,1002.78,0.41,06-01-2022,Yes
MER02112,Insurance,New York,Rajasthan,1967.13,0.89,16-02-2025,No
MER02113,Fashion,Delhi,Delhi,3071.76,0.55,22-11-2025,No
MER02114,Automobile,Sydney,Odisha,157.55,0.23,01-02-2024,No
MER02115,Automobile,Sydney,Odisha,697.66,0.03,05-02-2024,No
MER02116,Jewelry,Kolkata,West Bengal,8562,0.87,16-04-2023,No
MER02117,Grocery,Manchester,England,707.12,0.51,30-07-2024,No
MER02118,Fuel,Kolkata,West Bengal,3102.94,0.66,13-03-2023,Yes
MER02119,Jewelry,Dubai,Dubai,1524.14,0.72,02-11-2023,Yes
MER02120,Fashion,Sydney,Odisha,360.61,0.13,02-01-2023,Yes
MER02121,Education,Chicago,Punjab,2162.28,0.93,02-05-2021,No
MER02122,Travel,Hyderabad,Telangana,6882.94,0.75,26-09-2022,No
MER02123,Automobile,Vancouver,Goa,4457.71,0.51,10-06-2025,No
MER02124,Grocery,Kolkata,West Bengal,2444.26,0.74,09-04-2022,No
MER02125,Healthcare,Vancouver,Goa,1535.49,0.23,29-09-2023,No
MER02126,Healthcare,Hyderabad,Telangana,869.36,0.14,24-11-2022,No
MER02127,Automobile,Dubai,Dubai,983.12,0.75,17-12-2023,Yes
MER02128,Grocery,Pune,Goa,949.93,0.23,04-07-2026,Yes
MER02129,Fuel,Pune,Singapore,5204.2,0.13,24-02-2022,No
MER02130,Travel,Manchester,England,574.77,0.53,18-09-2023,No
MER02131,Dining,London,England,1049.73,0,15-06-2026,No
MER02132,Travel,Bengaluru,Karnataka,1231.14,0.16,27-05-2025,No
MER02133,Automobile,Dubai,Dubai,1151.54,0.03,22-04-2022,No
MER02134,Travel,Coimbatore,Tamil Nadu,108.41,0.61,01-01-2021,Yes
MER02135,Jewelry,Toronto,Ontario,732.09,0.58,08-01-2026,Yes
MER02136,Automobile,Los Angeles,Manipur,1480.58,0.2,08-07-2022,No
MER02137,Fuel,Los Angeles,Manipur,2958.35,0.59,07-12-2023,No
MER02138,Fuel,Delhi,Delhi,1785.5,0.45,14-03-2023,Yes
MER02139,Education,Sydney,Odisha,1071.82,0.85,04-05-2024,No
MER02140,Healthcare,Vancouver,Goa,2288.09,0.96,05-03-2023,No
MER02141,Healthcare,Melbourne,West Bengal,100.07,0.86,26-05-2026,No
MER02142,Fashion,Sydney,Odisha,669.84,0.61,07-08-2025,Yes
MER02143,Electronics,London,England,100.07,0.35,11-05-2022,No
MER02144,Automobile,London,England,3350.97,0.17,15-08-2021,No
MER02145,Education,Bengaluru,Karnataka,1609.12,0.72,22-08-2021,No
MER02146,Entertainment,Delhi,Delhi,488.44,0.18,02-02-2021,No
MER02147,Utilities,Sydney,Odisha,707.82,0.35,04-11-2024,Yes
MER02148,Education,Los Angeles,Manipur,3008.5,1,17-06-2026,No
MER02149,Fashion,New York,Rajasthan,2218.43,0.9,03-11-2024,No
MER02150,Entertainment,Dubai,Dubai,5906.91,0.32,03-04-2022,No
MER02151,Education,Hyderabad,Telangana,1350.78,0.62,07-10-2022,No
MER02152,Electronics,Pune,Maharashtra,207.2,0.03,22-04-2021,No
MER02153,Furniture,New York,Rajasthan,2510.77,0.26,05-07-2024,Yes
MER02154,Electronics,Coimbatore,Tamil Nadu,688.5,0.66,13-05-2026,Yes
MER02155,Healthcare,Dubai,Dubai,882.69,0.03,06-09-2021,No
MER02156,Fashion,Sydney,Odisha,537.93,0.64,21-03-2022,No
MER02157,Education,Hyderabad,Telangana,839.04,0.94,02-08-2025,No
MER02158,Dining,Pune,Maharashtra,3637.81,0.89,16-12-2024,No
MER02159,Furniture,Toronto,Ontario,1819.41,0.19,09-10-2022,Yes
MER02160,Jewelry,Toronto,Ontario,331.17,0.38,01-11-2024,No
MER02161,Furniture,Coimbatore,Tamil Nadu,1866.7,0.46,22-04-2021,No
MER02162,Furniture,Pune,Maharashtra,2107.86,0.86,28-07-2025,No
MER02163,Fashion,Tokyo,Nagaland,4422.58,0.33,06-01-2021,No
MER02164,Online Shopping,Chicago,Punjab,4027.17,0.66,23-05-2024,Yes
MER02165,Grocery,Mumbai,Maharashtra,229.88,0.6,22-09-2023,Yes
MER02166,Fashion,Los Angeles,Manipur,4130.28,0.89,03-07-2024,No
MER02167,Entertainment,New York,Rajasthan,204.45,0.03,10-06-2026,No
MER02168,Dining,Pune,Nagaland,434.76,0.03,03-05-2026,Yes
MER02169,Electronics,Coimbatore,Tamil Nadu,336.55,0.24,30-12-2024,No
MER02170,Fashion,Vancouver,Goa,501.05,0.01,05-08-2022,No
MER02171,Online Shopping,London,England,3351.76,0.03,08-11-2021,No
MER02172,Dining,Delhi,Delhi,2417.48,0.03,10-08-2023,Yes
MER02173,Education,Vancouver,Goa,2422.86,0.26,23-02-2024,No
MER02174,Fuel,London,England,5205.37,0.12,08-10-2022,No
MER02175,Jewelry,Pune,Maharashtra,1094.67,0.95,09-08-2023,No
MER02176,Grocery,Manchester,England,106.59,0,11-01-2021,No
MER02177,Jewelry,Sydney,Odisha,2142.02,0.21,17-05-2022,No
MER02178,Electronics,Los Angeles,Manipur,4151.03,0.61,10-05-2021,Yes
MER02179,Fuel,Pune,Maharashtra,7581.2,0.48,19-01-2025,No
